id,wave,sample_weight,euRefVote,riskUnemployment,satDemScot,scotReferendumIntention,Scottish,postEUref,postEUVote
6036,4,.3289244865,1,2,3,0,1,0,0
6036,6,.3289244865,1,3,2,1,1,1,1
6040,1,.2000702241,1,2,3,1,1,0,0
6040,4,.2000702241,1,2,4,1,1,0,0
6040,6,.2000702241,1,2,3,1,1,1,1
6052,1,.199021192,1,5,3,1,0,0,0
6052,4,.199021192,1,1,3,1,0,0,0
6052,6,.199021192,0,1,1,1,0,1,0
6103,1,.7461109172,1,1,2,1,1,0,0
6103,4,.7461109172,1,2,3,1,1,0,0
6103,6,.7461109172,1,4,2,1,1,1,1
6140,1,.9735380576,0,2,1,0,1,0,0
6140,4,.9735380576,0,3,2,1,1,0,0
6140,6,.9735380576,0,2,2,1,1,1,0
6148,1,.0697756847,1,2,2,1,1,0,0
6148,4,.0697756847,1,1,3,1,1,0,0
6148,6,.0697756847,0,1,3,1,1,1,0
6162,1,.1695688006,1,1,3,1,1,0,0
6162,4,.1695688006,1,3,3,1,1,0,0
6162,6,.1695688006,1,2,3,1,1,1,1
6164,1,.6447055434,0,1,3,1,1,0,0
6164,4,.6447055434,0,3,3,1,1,0,0
6164,6,.6447055434,1,3,3,1,1,1,1
6216,1,.4858358253,1,4,3,1,1,0,0
6216,4,.4858358253,1,5,3,1,1,0,0
6216,6,.4858358253,1,2,3,1,1,1,1
6222,1,.1773412059,0,1,2,1,1,0,0
6222,4,.1773412059,0,5,2,0,1,0,0
6222,6,.1773412059,0,1,1,0,1,1,0
6256,1,.3816213882,1,3,2,1,1,0,0
6256,4,.3816213882,1,3,2,1,1,0,0
6256,6,.3816213882,0,1,2,1,1,1,0
6265,1,.2530621182,1,3,4,0,0,0,0
6265,4,.2530621182,1,4,4,1,0,0,0
6265,6,.2530621182,1,4,3,1,0,1,1
6328,1,.2228033231,1,5,3,1,1,0,0
6328,4,.2228033231,1,5,4,1,1,0,0
6328,6,.2228033231,1,5,4,1,1,1,1
6335,1,.2503522987,1,2,1,1,1,0,0
6335,4,.2503522987,1,1,3,1,1,0,0
6335,6,.2503522987,1,1,3,1,1,1,1
6348,1,.5858538395,1,1,3,1,0,0,0
6348,4,.5858538395,1,1,2,0,0,0,0
6348,6,.5858538395,1,1,2,0,0,1,1
6438,1,1.121920667,1,2,2,1,1,0,0
6438,4,1.121920667,1,2,3,1,1,0,0
6438,6,1.121920667,1,1,3,1,1,1,1
6442,1,.092392109,0,2,2,1,1,0,0
6442,4,.092392109,1,2,4,1,1,0,0
6442,6,.092392109,0,5,3,1,1,1,0
6449,1,.2850001011,0,1,1,0,1,0,0
6449,4,.2850001011,0,1,2,0,1,0,0
6449,6,.2850001011,1,1,1,0,1,1,1
6478,1,.1642706412,0,2,4,1,1,0,0
6478,4,.1642706412,0,1,4,1,1,0,0
6478,6,.1642706412,1,2,4,1,1,1,1
6502,1,.2819788332,1,2,1,1,1,0,0
6502,4,.2819788332,1,2,1,1,1,0,0
6502,6,.2819788332,1,2,3,1,1,1,1
6530,1,1.049410138,1,3,3,0,1,0,0
6530,4,1.049410138,1,3,3,0,1,0,0
6530,6,1.049410138,1,3,3,0,1,1,1
6634,1,.399150555,1,1,2,1,1,0,0
6634,4,.399150555,1,1,4,1,1,0,0
6634,6,.399150555,1,1,3,1,1,1,1
6637,1,.2146737766,1,2,1,0,1,0,0
6637,4,.2146737766,1,2,2,0,1,0,0
6637,6,.2146737766,1,2,2,0,1,1,1
6667,1,.092392109,0,5,2,1,1,0,0
6667,4,.092392109,0,5,2,1,1,0,0
6667,6,.092392109,0,3,1,0,1,1,0
6735,1,.2510018146,0,1,2,0,1,0,0
6735,4,.2510018146,0,1,3,0,1,0,0
6735,6,.2510018146,0,1,2,0,1,1,0
6752,1,1.800191956,0,3,3,1,1,0,0
6752,4,1.800191956,0,3,4,1,1,0,0
6752,6,1.800191956,0,3,3,1,1,1,0
6761,1,1.002882744,1,1,3,0,1,0,0
6761,4,1.002882744,1,1,2,0,1,0,0
6761,6,1.002882744,1,2,3,0,1,1,1
6777,1,.7636301147,0,3,3,1,1,0,0
6777,4,.7636301147,0,1,3,1,1,0,0
6777,6,.7636301147,0,2,3,1,1,1,0
6824,1,.1293977141,1,1,1,1,0,0,0
6824,4,.1293977141,1,3,1,1,0,0,0
6824,6,.1293977141,1,1,3,1,0,1,1
6864,1,.5872360628,1,5,3,1,1,0,0
6864,4,.5872360628,1,4,2,1,1,0,0
6864,6,.5872360628,1,4,4,1,1,1,1
6886,1,.1695688006,1,1,4,1,1,0,0
6886,4,.1695688006,1,1,2,1,1,0,0
6886,6,.1695688006,1,1,3,1,1,1,1
6888,1,.3141565081,0,1,4,1,0,0,0
6888,4,.3141565081,1,1,4,1,0,0,0
6888,6,.3141565081,0,1,4,0,0,1,0
6889,1,.4551243027,1,2,1,0,1,0,0
6889,4,.4551243027,1,2,1,0,1,0,0
6889,6,.4551243027,1,1,1,0,1,1,1
6910,1,.2881435139,0,1,2,0,0,0,0
6910,4,.2881435139,0,1,1,0,0,0,0
6910,6,.2881435139,0,1,1,0,0,1,0
6931,1,.6619785601,0,1,2,0,0,0,0
6931,4,.6619785601,0,1,1,0,0,0,0
6931,6,.6619785601,0,1,1,0,0,1,0
6976,1,.3966923555,0,1,1,0,1,0,0
6976,4,.3966923555,0,1,2,0,1,0,0
6976,6,.3966923555,0,1,1,0,1,1,0
7012,1,.268687954,1,3,1,1,1,0,0
7012,4,.268687954,1,3,3,1,1,0,0
7012,6,.268687954,1,3,2,1,1,1,1
7094,1,.6425610472,0,1,2,0,1,0,0
7094,4,.6425610472,0,1,2,0,1,0,0
7094,6,.6425610472,0,1,1,0,1,1,0
7115,1,.2818164529,1,3,3,0,1,0,0
7115,4,.2818164529,0,1,3,0,1,0,0
7115,6,.2818164529,0,2,2,0,1,1,0
7128,1,1.293495366,1,4,3,0,1,0,0
7128,4,1.293495366,1,3,3,0,1,0,0
7128,6,1.293495366,1,3,2,1,1,1,1
7141,1,.5094716982,1,1,4,0,0,0,0
7141,4,.5094716982,1,1,4,0,0,0,0
7141,6,.5094716982,1,1,4,0,0,1,1
7160,1,.1470561274,0,3,3,1,1,0,0
7160,4,.1470561274,0,1,3,1,1,0,0
7160,6,.1470561274,1,3,3,1,1,1,1
7205,1,.5320540951,0,1,1,1,0,0,0
7205,4,.5320540951,0,1,1,1,0,0,0
7205,6,.5320540951,0,3,1,1,0,1,0
7217,1,.2358333783,0,1,1,0,1,0,0
7217,4,.2358333783,0,1,3,0,1,0,0
7217,6,.2358333783,0,1,2,0,1,1,0
7255,1,.126666357,0,1,2,1,0,0,0
7255,4,.126666357,0,1,3,0,0,0,0
7255,6,.126666357,0,1,1,0,0,1,0
7297,1,.1695688006,1,1,4,1,1,0,0
7297,4,.1695688006,1,1,4,1,1,0,0
7297,6,.1695688006,1,3,4,1,1,1,1
7312,1,.175360182,1,1,3,1,1,0,0
7312,4,.175360182,1,1,3,1,1,0,0
7312,6,.175360182,1,1,3,1,1,1,1
7319,1,.3221387758,0,1,1,0,1,0,0
7319,4,.3221387758,0,1,3,0,1,0,0
7319,6,.3221387758,0,1,1,0,1,1,0
7351,1,.2617050952,0,3,3,0,1,0,0
7351,4,.2617050952,0,3,1,0,1,0,0
7351,6,.2617050952,0,3,1,0,1,1,0
7362,1,.3792017999,1,1,3,0,1,0,0
7362,4,.3792017999,1,2,3,0,1,0,0
7362,6,.3792017999,1,2,2,0,1,1,1
7375,1,.1498066539,0,1,1,0,0,0,0
7375,4,.1498066539,1,1,3,0,0,0,0
7375,6,.1498066539,0,1,1,0,0,1,0
7436,1,.263506594,1,1,3,0,1,0,0
7436,4,.263506594,1,1,3,0,1,0,0
7436,6,.263506594,1,2,3,0,1,1,1
7501,1,.2358333783,1,1,2,0,1,0,0
7501,4,.2358333783,1,1,2,0,1,0,0
7501,6,.2358333783,1,3,3,0,1,1,1
7520,1,.2864052732,0,2,3,0,1,0,0
7520,4,.2864052732,0,3,3,1,1,0,0
7520,6,.2864052732,0,2,3,0,1,1,0
7556,1,.4475783538,1,1,1,0,0,0,0
7556,4,.4475783538,1,2,1,0,0,0,0
7556,6,.4475783538,1,1,1,0,0,1,1
7593,1,.1642706412,1,1,1,0,0,0,0
7593,4,.1642706412,1,1,1,0,0,0,0
7593,6,.1642706412,1,1,1,0,0,1,1
7596,1,.6619785601,0,1,1,0,0,0,0
7596,4,.6619785601,0,1,3,0,0,0,0
7596,6,.6619785601,0,1,2,0,0,1,0
7617,1,.7461109172,0,2,1,1,1,0,0
7617,4,.7461109172,1,3,3,1,1,0,0
7617,6,.7461109172,0,2,3,1,1,1,0
7659,1,.3250735615,1,4,3,0,1,0,0
7659,4,.3250735615,1,4,1,0,1,0,0
7659,6,.3250735615,0,2,2,0,1,1,0
7743,1,4.33198804,0,1,2,0,1,0,0
7743,4,4.33198804,0,1,1,0,1,0,0
7743,6,4.33198804,1,1,3,0,1,1,1
7764,1,1.033473262,1,2,3,1,1,0,0
7764,4,1.033473262,0,3,3,1,1,0,0
7764,6,1.033473262,0,3,3,1,1,1,0
7765,1,.2007074661,0,1,3,0,0,0,0
7765,4,.2007074661,0,2,3,0,0,0,0
7765,6,.2007074661,0,4,3,0,0,1,0
7770,1,.2358333783,0,1,2,0,1,0,0
7770,4,.2358333783,0,1,2,0,1,0,0
7770,6,.2358333783,0,1,2,0,1,1,0
7794,1,.2069033383,1,2,1,0,1,0,0
7794,4,.2069033383,0,2,2,1,1,0,0
7794,6,.2069033383,1,2,3,0,1,1,1
7819,1,.7130862779,1,1,2,0,1,0,0
7819,4,.7130862779,1,1,2,0,1,0,0
7819,6,.7130862779,1,1,1,0,1,1,1
7888,1,.3706043139,1,1,4,1,1,0,0
7888,4,.3706043139,1,1,3,1,1,0,0
7888,6,.3706043139,1,2,3,1,1,1,1
7921,1,.3121779423,1,2,3,0,0,0,0
7921,4,.3121779423,1,2,4,0,0,0,0
7921,6,.3121779423,1,2,3,0,0,1,1
7951,1,.4674975351,1,1,2,0,1,0,0
7951,4,.4674975351,1,3,2,0,1,0,0
7951,6,.4674975351,1,1,2,0,1,1,1
8089,1,.7928763764,0,1,4,1,1,0,0
8089,4,.7928763764,0,1,3,1,1,0,0
8089,6,.7928763764,0,1,3,1,1,1,0
8100,1,.268687954,1,1,3,1,1,0,0
8100,4,.268687954,1,1,2,1,1,0,0
8100,6,.268687954,1,1,3,1,1,1,1
8140,1,.3413806279,0,3,1,1,0,0,0
8140,4,.3413806279,0,1,2,1,0,0,0
8140,6,.3413806279,0,1,1,1,0,1,0
8182,1,.4687649704,1,5,3,0,0,0,0
8182,4,.4687649704,1,5,3,0,0,0,0
8182,6,.4687649704,0,2,3,0,0,1,0
8184,1,.0671561974,1,1,1,0,0,0,0
8184,4,.0671561974,1,1,1,0,0,0,0
8184,6,.0671561974,1,1,2,1,0,1,1
8190,1,.3680789965,1,1,3,0,1,0,0
8190,4,.3680789965,1,1,2,0,1,0,0
8190,6,.3680789965,1,1,3,1,1,1,1
8200,1,.5856483083,1,1,3,1,1,0,0
8200,4,.5856483083,1,3,3,1,1,0,0
8200,6,.5856483083,1,3,3,1,1,1,1
8213,1,.8430591342,0,2,2,0,1,0,0
8213,4,.8430591342,1,1,3,0,1,0,0
8213,6,.8430591342,1,1,3,0,1,1,1
8225,1,.3736865961,1,3,1,0,1,0,0
8225,4,.3736865961,1,3,2,0,1,0,0
8225,6,.3736865961,1,1,3,0,1,1,1
8246,1,.6680093935,0,2,3,0,0,0,0
8246,4,.6680093935,0,1,2,0,0,0,0
8246,6,.6680093935,0,5,3,0,0,1,0
8289,1,.1818471924,1,1,1,0,0,0,0
8289,4,.1818471924,1,1,1,0,0,0,0
8289,6,.1818471924,1,1,1,0,0,1,1
8310,1,.2427123203,1,1,3,0,1,0,0
8310,4,.2427123203,1,1,2,0,1,0,0
8310,6,.2427123203,1,1,2,0,1,1,1
8320,1,.1416904102,0,1,1,0,0,0,0
8320,4,.1416904102,0,1,2,0,0,0,0
8320,6,.1416904102,0,1,1,0,0,1,0
8331,1,.1982639768,1,1,4,1,1,0,0
8331,4,.1982639768,1,1,4,1,1,0,0
8331,6,.1982639768,1,1,4,1,1,1,1
8344,1,.1370109944,1,3,3,0,1,0,0
8344,4,.1370109944,1,1,1,0,1,0,0
8344,6,.1370109944,1,1,2,0,1,1,1
8387,1,.1119199247,1,1,2,1,0,0,0
8387,4,.1119199247,1,1,3,1,0,0,0
8387,6,.1119199247,0,1,3,1,0,1,0
8498,1,.1606766355,1,1,2,0,1,0,0
8498,4,.1606766355,1,1,3,0,1,0,0
8498,6,.1606766355,1,1,2,0,1,1,1
8509,1,.2507774565,1,1,1,0,1,0,0
8509,4,.2507774565,1,1,1,0,1,0,0
8509,6,.2507774565,1,3,1,0,1,1,1
8541,1,.2253203067,1,1,3,1,1,0,0
8541,4,.2253203067,1,1,3,1,1,0,0
8541,6,.2253203067,1,3,3,1,1,1,1
8551,1,.1602160279,1,1,3,0,1,0,0
8551,4,.1602160279,1,1,2,0,1,0,0
8551,6,.1602160279,1,1,2,0,1,1,1
8577,1,.5661689647,1,2,1,0,1,0,0
8577,4,.5661689647,1,2,2,0,1,0,0
8577,6,.5661689647,1,2,2,0,1,1,1
8621,1,.1550633953,1,1,4,0,0,0,0
8621,4,.1550633953,1,1,4,0,0,0,0
8621,6,.1550633953,1,3,3,1,0,1,1
8640,1,.369602283,1,1,4,1,1,0,0
8640,4,.369602283,1,1,4,1,1,0,0
8640,6,.369602283,0,1,4,1,1,1,0
8647,1,.445944084,0,1,3,1,1,0,0
8647,4,.445944084,0,1,4,1,1,0,0
8647,6,.445944084,0,1,3,1,1,1,0
8775,1,.2593424041,0,2,3,0,1,0,0
8775,4,.2593424041,0,3,2,0,1,0,0
8775,6,.2593424041,1,1,3,0,1,1,1
8794,1,.1293977141,0,1,3,1,0,0,0
8794,4,.1293977141,0,1,3,1,0,0,0
8794,6,.1293977141,0,3,3,0,0,1,0
8801,1,.3413806279,1,3,3,1,1,0,0
8801,4,.3413806279,1,3,3,1,1,0,0
8801,6,.3413806279,1,3,3,1,1,1,1
8897,1,.0730870386,1,1,3,0,1,0,0
8897,4,.0730870386,1,1,3,0,1,0,0
8897,6,.0730870386,1,2,3,1,1,1,1
8919,1,.2838195873,0,1,1,0,0,0,0
8919,4,.2838195873,1,1,2,0,0,0,0
8919,6,.2838195873,0,1,2,0,0,1,0
8931,1,1.291293819,0,2,3,1,1,0,0
8931,4,1.291293819,0,2,4,1,1,0,0
8931,6,1.291293819,1,2,3,1,1,1,1
8941,1,.7230638174,0,2,3,0,0,0,0
8941,4,.7230638174,0,1,3,0,0,0,0
8941,6,.7230638174,0,1,3,0,0,1,0
8998,1,.1818471924,1,1,3,0,0,0,0
8998,4,.1818471924,1,1,2,0,0,0,0
8998,6,.1818471924,1,1,2,0,0,1,1
9085,1,.2503522987,0,3,2,0,1,0,0
9085,4,.2503522987,0,1,2,0,1,0,0
9085,6,.2503522987,0,1,2,0,1,1,0
9093,1,.7636301147,0,3,4,1,1,0,0
9093,4,.7636301147,0,3,4,1,1,0,0
9093,6,.7636301147,0,3,2,0,1,1,0
9205,1,.3015350922,1,4,3,1,1,0,0
9205,4,.3015350922,1,4,3,1,1,0,0
9205,6,.3015350922,1,3,4,1,1,1,1
9224,1,.4185306983,1,2,3,1,1,0,0
9224,4,.4185306983,1,2,3,1,1,0,0
9224,6,.4185306983,1,3,3,1,1,1,1
9234,1,.7461109172,1,2,3,1,1,0,0
9234,4,.7461109172,1,1,3,1,1,0,0
9234,6,.7461109172,1,2,2,1,1,1,1
9237,1,.1588817664,0,2,3,0,1,0,0
9237,4,.1588817664,0,2,3,0,1,0,0
9237,6,.1588817664,1,2,3,0,1,1,1
9292,1,.1106697018,1,5,3,1,1,0,0
9292,4,.1106697018,1,5,4,1,1,0,0
9292,6,.1106697018,0,5,3,1,1,1,0
9413,1,.2819788332,1,2,3,0,1,0,0
9413,4,.2819788332,0,2,1,0,1,0,0
9413,6,.2819788332,0,2,2,0,1,1,0
9443,1,.2243129452,1,1,3,0,1,0,0
9443,4,.2243129452,1,1,3,0,1,0,0
9443,6,.2243129452,1,1,1,0,1,1,1
9452,1,.1642706412,0,1,3,1,1,0,0
9452,4,.1642706412,0,1,3,1,1,0,0
9452,6,.1642706412,0,1,4,0,1,1,0
9457,1,.3706043139,0,2,3,1,1,0,0
9457,4,.3706043139,0,1,3,1,1,0,0
9457,6,.3706043139,0,1,2,1,1,1,0
9487,1,.2628803803,0,3,2,1,1,0,0
9487,4,.2628803803,1,2,2,1,1,0,0
9487,6,.2628803803,1,1,2,1,1,1,1
9498,1,.1773412059,1,5,2,1,1,0,0
9498,4,.1773412059,1,1,2,1,1,0,0
9498,6,.1773412059,1,1,3,1,1,1,1
9596,1,.6414047145,1,2,3,1,0,0,0
9596,4,.6414047145,1,1,3,1,0,0,0
9596,6,.6414047145,1,2,2,1,0,1,1
9622,1,.2507774565,1,3,2,1,1,0,0
9622,4,.2507774565,1,3,1,1,1,0,0
9622,6,.2507774565,1,2,1,1,1,1,1
9643,1,1.435605137,1,3,3,1,1,0,0
9643,4,1.435605137,1,2,3,1,1,0,0
9643,6,1.435605137,1,2,4,1,1,1,1
9678,1,.5453413481,1,1,4,0,1,0,0
9678,4,.5453413481,1,1,3,0,1,0,0
9678,6,.5453413481,0,1,4,0,1,1,0
9679,1,.2641344633,1,4,3,1,1,0,0
9679,4,.2641344633,1,1,3,1,1,0,0
9679,6,.2641344633,1,1,4,1,1,1,1
9782,1,.1773412059,1,1,2,1,1,0,0
9782,4,.1773412059,1,1,3,1,1,0,0
9782,6,.1773412059,1,1,3,1,1,1,1
9792,1,.2818164529,1,3,2,0,1,0,0
9792,4,.2818164529,1,3,2,1,1,0,0
9792,6,.2818164529,1,3,1,0,1,1,1
9804,1,.268687954,1,1,3,1,1,0,0
9804,4,.268687954,1,2,3,1,1,0,0
9804,6,.268687954,1,2,3,1,1,1,1
9904,1,.2358333783,0,1,2,0,1,0,0
9904,4,.2358333783,0,1,3,0,1,0,0
9904,6,.2358333783,1,1,1,0,1,1,1
9905,1,.3706043139,1,4,4,1,1,0,0
9905,4,.3706043139,1,3,3,1,1,0,0
9905,6,.3706043139,1,2,3,1,1,1,1
10053,1,.6425610472,0,1,2,0,1,0,0
10053,4,.6425610472,0,1,3,0,1,0,0
10053,6,.6425610472,0,1,3,0,1,1,0
10064,1,.3441645855,0,1,3,0,1,0,0
10064,4,.3441645855,0,1,3,0,1,0,0
10064,6,.3441645855,0,1,3,0,1,1,0
10080,1,.8357076443,1,1,3,0,1,0,0
10080,4,.8357076443,1,2,3,0,1,0,0
